movie_id,title,genre,budget,production_house,release_year,duration_mins,language,imdb_rating,popularity_score
1021,List Officer,Documentary,175679991,Universal Studios,2012,141,Korean,6.4,84
1022,Tax Pick,Action,227823628,DC,2018,101,English,7.7,69
1023,Face Laugh,Comedy,144022970,Warner Bros,2024,89,Spanish,5.1,78
1024,Owner Smile,Documentary,220983695,Walt Disney,2014,144,French,5.1,76
1025,Light Find,Horror,287281584,Warner Bros,2017,168,Hindi,6.2,64
1026,Minute Factor,Drama,9931545,Legendary,2022,130,Korean,6.3,52
1027,Address Boy,Horror,92705566,MGM Studios,2011,153,English,5.2,58
1028,Tax Street,Thriller,166381953,MGM Studios,2016,155,Spanish,9.0,21
1029,Modern Four,Sci-Fi,176100605,Warner Bros,2019,114,French,6.7,82
1030,Truth Their,Action,239551958,Marvel Studios,2004,154,Spanish,4.6,35
1031,Pay Suffer,Documentary,77621886,MGM Studios,2013,134,Spanish,9.4,39
1032,While Order,Comedy,236081145,MGM Studios,2019,130,Korean,4.6,1
1033,Attorney Build,Documentary,165815892,Paramount Pictures,2008,151,Hindi,7.9,74
1034,Economy Yes,Romance,218769930,Marvel Studios,2002,145,Tamil,8.5,65
1035,Born Ask,Romance,61421901,Sony Pictures,2014,111,Hindi,8.7,67
1036,Off Role,Sci-Fi,111733857,Sony Pictures,2023,154,Spanish,8.5,14
1037,Walk Nature,Horror,158285619,MGM Studios,2017,83,Hindi,6.0,2
1038,Voice Increase,Drama,277364859,Sony Pictures,2000,121,Tamil,5.1,5
1039,Space Sign,Drama,214927804,Legendary,2014,85,Korean,6.5,71
1040,Collection Hand,Action,10705651,Lionsgate Films,2005,114,Spanish,8.7,46
1041,Baby Financial,Comedy,119884443,Universal Studios,2017,149,Spanish,7.3,86
1042,Business Individual,Action,178102984,Paramount Pictures,2009,165,Spanish,7.3,80
1043,Stock Leader,Documentary,141612660,Walt Disney,2017,124,Korean,9.4,31
1044,Feeling According,Action,81196339,Paramount Pictures,2025,127,English,4.7,28
1045,Their Hundred,Action,186173980,Sony Pictures,2024,166,Korean,5.0,100
1046,Skill Study,Sci-Fi,110148950,Universal Studios,2011,129,Hindi,5.0,34
1047,Bit Writer,Thriller,236297052,Lionsgate Films,2021,117,Korean,6.7,7
1048,Sort Most,Documentary,11472028,Walt Disney,2016,140,Tamil,6.6,83
1049,Memory Fear,Action,17766481,Walt Disney,2020,176,Tamil,6.6,89
1050,Pressure Show,Comedy,26557978,Warner Bros,2008,117,Hindi,9.2,33
1051,Method Despite,Drama,24228180,Sony Pictures,2015,115,French,6.2,55
1052,Sense Sense,Horror,201910648,Legendary,2009,84,Korean,5.2,100
1053,Road Car,Drama,63722173,DC,2011,158,Spanish,6.7,62
1054,Deal However,Drama,170343244,Sony Pictures,2024,102,Tamil,9.2,24
1055,If Off,Comedy,5249011,DC,2007,107,French,7.7,38
1056,Car Feel,Documentary,16783770,Marvel Studios,2015,119,Korean,9.0,39
1057,Force Leave,Romance,175848281,DC,2019,108,Spanish,6.7,22
1058,Character Local,Comedy,125425342,Lionsgate Films,2007,120,English,6.9,11
1059,Wear Nor,Drama,155334204,DC,2023,124,Tamil,5.0,90
1060,Five Skin,Action,2784721,Warner Bros,2012,96,French,5.4,12
1061,Policy Order,Comedy,254564898,Warner Bros,2024,161,Tamil,7.7,60
1062,Such Away,Documentary,85317152,Sony Pictures,2024,114,Spanish,7.7,94
1063,Kind Stop,Thriller,187028483,Lionsgate Films,2010,171,French,6.1,42
1064,Act Listen,Drama,98143915,MGM Studios,2021,119,Tamil,7.9,45
1065,Full Her,Drama,168840781,Walt Disney,2012,94,Spanish,6.1,48
1066,Middle Million,Comedy,241854612,Walt Disney,2001,123,English,7.1,82
1067,Early Choice,Action,196030607,Marvel Studios,2019,91,Hindi,6.7,40
1068,Season Government,Romance,254196874,Warner Bros,2024,126,French,5.6,99
1069,Focus Middle,Drama,160752979,Paramount Pictures,2016,173,French,8.8,38
1070,Interest Mind,Comedy,248628542,Walt Disney,2011,154,Hindi,8.0,74
1071,Degree Phone,Documentary,108072891,Marvel Studios,2009,157,Tamil,4.7,30
1072,Evidence Particularly,Documentary,275096817,Lionsgate Films,2000,108,Tamil,5.1,28
1073,Rich My,Horror,45638607,Walt Disney,2022,105,Tamil,8.6,67
1074,Bank Also,Drama,230310458,Universal Studios,2016,140,Spanish,7.2,23
1075,Financial Poor,Comedy,190314841,Legendary,2015,149,Korean,5.5,37
1076,Set Speech,Horror,99759815,DC,2021,88,Hindi,5.4,57
1077,Image Least,Romance,220362074,DC,2021,107,Hindi,8.1,62
1078,Nature Analysis,Action,55506983,Lionsgate Films,2018,93,Hindi,6.6,62
1079,Exactly Report,Thriller,158054802,Marvel Studios,2012,143,English,8.2,57
1080,Six Old,Horror,88287304,MGM Studios,2025,130,Spanish,9.2,40
1081,Whose Deal,Thriller,113689281,Sony Pictures,2004,155,Spanish,7.4,49
1082,Your Stuff,Horror,141656484,DC,2001,158,Spanish,7.4,4
1083,Begin In,Action,61218415,Universal Studios,2017,156,Spanish,6.2,30
1084,Own Relationship,Action,286235066,Warner Bros,2021,170,Hindi,5.3,91
1085,Else Fly,Comedy,291072739,MGM Studios,2013,164,Spanish,6.0,37
1086,Campaign Exist,Drama,159274403,Sony Pictures,2008,174,Spanish,8.4,39
1087,Provide Care,Documentary,200024573,Paramount Pictures,2005,151,Hindi,8.6,63
1088,One Up,Sci-Fi,188115339,Lionsgate Films,2004,146,French,5.1,76
1089,Will Simply,Action,97180485,Legendary,2002,136,French,7.4,94
1090,Nothing Could,Comedy,74905110,Marvel Studios,2016,149,Tamil,7.7,58
1091,Save Camera,Comedy,249099912,Universal Studios,2010,176,Spanish,7.1,34
1092,Dog Chance,Sci-Fi,54086616,Marvel Studios,2025,106,Korean,7.0,21
1093,Education Mr,Horror,281982164,Walt Disney,2002,103,French,5.6,4
1094,Policy Language,Thriller,284555415,Lionsgate Films,2010,176,Korean,8.7,15
1095,Physical Think,Comedy,132942302,MGM Studios,2015,148,English,5.9,44
1096,Court Save,Action,13167599,MGM Studios,2021,172,Spanish,7.7,22
1097,Later Care,Comedy,240065873,Paramount Pictures,2018,86,Hindi,6.1,72
1098,Series However,Horror,228074093,MGM Studios,2006,108,Hindi,4.9,85
1099,Everyone Turn,Sci-Fi,271901069,Lionsgate Films,2024,82,French,6.8,96
1100,Test Attention,Action,171948777,Warner Bros,2004,166,Korean,4.6,96
1101,Source Forward,Comedy,66423378,MGM Studios,2007,180,Spanish,4.9,32
1102,Describe Increase,Drama,255643548,Marvel Studios,2004,162,Hindi,6.2,32
1103,Style Interesting,Horror,23689526,MGM Studios,2001,168,Spanish,6.1,69
1104,Rock Make,Comedy,270664077,Walt Disney,2001,116,Hindi,4.8,18
1105,Attention Even,Romance,114911883,Paramount Pictures,2006,131,English,9.0,90
1106,Despite Customer,Documentary,111402983,Sony Pictures,2024,131,Tamil,9.1,11
1107,Happy Rather,Thriller,188195590,Lionsgate Films,2023,156,Korean,7.3,27
1108,Customer Society,Sci-Fi,130919802,MGM Studios,2001,170,English,7.6,70
1109,Might Less,Sci-Fi,231962836,Walt Disney,2011,161,Hindi,6.8,32
1110,Make Or,Comedy,180482522,Sony Pictures,2012,110,Spanish,6.9,24
1111,Believe Ago,Sci-Fi,187142462,Walt Disney,2003,128,Hindi,5.7,87
1112,Newspaper State,Action,72953544,Lionsgate Films,2007,140,Korean,5.4,4
1113,Room Market,Drama,293434804,MGM Studios,2013,178,French,6.4,1
1114,Build Able,Sci-Fi,134881651,Marvel Studios,2005,146,English,6.4,33
1115,Lot Number,Romance,37876588,Sony Pictures,2002,84,English,7.6,90
1116,Wait Organization,Documentary,174586369,Warner Bros,2010,148,French,9.1,53
1117,Old Your,Romance,24006902,DC,2003,84,Tamil,7.8,70
1118,Might National,Action,73675635,Paramount Pictures,2006,81,Hindi,5.2,54
1119,Mother Myself,Thriller,227678001,Legendary,2016,93,Hindi,7.7,87
1120,Oil Grow,Romance,244356949,Walt Disney,2016,176,Spanish,5.6,41
1121,Her Thing,Thriller,12600566,MGM Studios,2013,153,English,6.6,52
1122,Why Could,Romance,2929397,MGM Studios,2005,102,Spanish,7.2,36
1123,Card Rather,Documentary,145752433,DC,2024,124,English,8.8,31
1124,Situation Individual,Sci-Fi,289641973,Paramount Pictures,2004,142,English,6.8,26
1125,Seek Rock,Action,229072554,Lionsgate Films,2017,95,English,8.3,35
1126,Direction Lead,Action,110035836,Marvel Studios,2006,155,Spanish,8.3,9
1127,Often Majority,Documentary,111351899,Lionsgate Films,2015,136,French,8.2,66
1128,See Break,Thriller,126647350,Warner Bros,2012,116,Korean,6.7,33
1129,Debate Language,Comedy,125848348,Universal Studios,2019,81,Spanish,9.1,45
1130,Service Decision,Thriller,276227455,Sony Pictures,2000,103,Spanish,5.1,18
1131,Question Music,Sci-Fi,143006313,Legendary,2001,113,English,7.8,22
1132,Answer Draw,Thriller,46630009,MGM Studios,2001,172,French,6.3,60
1133,Security Their,Drama,4931401,Marvel Studios,2024,115,English,4.6,91
1134,Again Development,Documentary,147088692,Walt Disney,2018,107,Tamil,5.9,100
1135,Rate Ask,Thriller,296729061,Walt Disney,2001,159,Korean,8.1,40
1136,International Dog,Comedy,78547169,Legendary,2024,115,Spanish,9.3,4
1137,Important Without,Documentary,82080046,Sony Pictures,2008,153,Korean,5.5,23
1138,Hope Policy,Sci-Fi,42944983,Paramount Pictures,2009,98,Tamil,5.9,34
1139,From Enjoy,Thriller,93551896,Sony Pictures,2003,93,Spanish,8.6,7
1140,Yard Board,Action,104304112,Marvel Studios,2012,147,Korean,5.0,49
1141,Concern Manager,Thriller,27983410,Paramount Pictures,2000,99,Spanish,6.5,89
1142,Hear Shoulder,Drama,31113381,Legendary,2024,84,English,7.5,100
1143,Trouble Not,Thriller,210875577,Sony Pictures,2023,97,English,7.4,26
1144,Size Thing,Horror,292897445,MGM Studios,2000,81,Hindi,6.8,78
1145,Our Mission,Sci-Fi,17119587,Universal Studios,2003,143,Tamil,5.2,73
1146,Cultural Base,Action,14956959,Paramount Pictures,2006,158,Korean,4.9,97
1147,Often Mean,Action,243381648,Legendary,2005,91,English,5.5,49
1148,Worry Camera,Action,274436992,Paramount Pictures,2002,163,Korean,7.0,24
1149,Oil Woman,Comedy,14395854,Marvel Studios,2010,170,Hindi,8.2,15
1150,Boy Certainly,Documentary,60570842,MGM Studios,2005,150,English,6.9,1
1151,By Treatment,Documentary,138887415,Marvel Studios,2007,132,English,9.4,19
1152,Power Address,Thriller,162885039,Marvel Studios,2025,96,Tamil,6.3,12
1153,Yard Authority,Horror,9266070,Legendary,2010,103,Tamil,9.1,35
1154,Able Recent,Comedy,77190611,Universal Studios,2018,114,Hindi,8.2,58
1155,Customer Type,Documentary,97794887,Sony Pictures,2019,82,Tamil,7.9,54
1156,Until Offer,Sci-Fi,170547202,Walt Disney,2007,96,Korean,6.5,84
1157,Blood Indeed,Documentary,162119224,Lionsgate Films,2000,166,Tamil,5.9,45
1158,Look Stock,Sci-Fi,290937081,DC,2003,128,English,5.2,14
1159,My Officer,Comedy,172621061,Lionsgate Films,2018,91,Tamil,8.5,70
1160,Like Finish,Horror,154295848,MGM Studios,2025,148,Korean,5.8,72
1161,Every Interesting,Horror,276787975,Sony Pictures,2004,107,Korean,6.4,8
1162,Professor Wall,Action,269542769,Lionsgate Films,2008,119,Korean,5.8,66
1163,Every Then,Thriller,236322328,Lionsgate Films,2002,152,English,7.4,63
1164,Pick Threat,Romance,71131178,Walt Disney,2013,118,English,4.8,74
1165,Management One,Thriller,212010734,MGM Studios,2023,160,Tamil,8.7,42
1166,Husband Stand,Thriller,150573572,Lionsgate Films,2008,145,Korean,5.9,6
1167,Technology Up,Drama,63957969,Warner Bros,2018,147,Korean,6.1,56
1168,Around Much,Drama,80475257,Universal Studios,2005,88,Tamil,5.5,94
1169,Population Nature,Documentary,80663265,Universal Studios,2011,122,English,8.9,98
1170,Speech Congress,Thriller,2062112,Universal Studios,2000,82,Spanish,7.1,32
1171,Son Wide,Romance,217523325,Paramount Pictures,2007,155,English,7.6,1
1172,Second Hand,Comedy,66132149,Marvel Studios,2003,131,English,4.6,12
1173,See Cause,Horror,82748321,Warner Bros,2004,167,Korean,5.5,59
1174,Laugh Finish,Documentary,25013927,Sony Pictures,2000,149,French,6.2,70
1175,Gas Drive,Comedy,294997582,Sony Pictures,2015,113,Korean,5.7,7
1176,Challenge Project,Action,277515359,Marvel Studios,2021,108,Tamil,6.7,13
1177,Shake Matter,Thriller,240266832,Walt Disney,2003,146,English,6.1,85
1178,Figure Majority,Sci-Fi,140123601,DC,2016,98,Spanish,9.3,40
1179,Financial Good,Drama,10755540,Warner Bros,2020,113,French,4.6,47
1180,Might Ground,Thriller,174915003,Warner Bros,2008,132,Korean,4.6,42
1181,Have Chair,Horror,135423275,Marvel Studios,2018,170,Hindi,8.8,56
1182,Ground Data,Documentary,80601764,Universal Studios,2003,87,Spanish,5.2,83
1183,Paper Weight,Action,75774922,Lionsgate Films,2002,168,Spanish,5.3,18
1184,Movie Campaign,Thriller,276596739,Paramount Pictures,2019,178,Hindi,9.3,20
1185,Old Attorney,Horror,76558362,Universal Studios,2016,124,Spanish,8.9,64
1186,Image Usually,Romance,175355093,Legendary,2014,109,Hindi,7.7,25
1187,World Coach,Horror,168274501,Legendary,2007,124,Korean,4.6,38
1188,Upon Others,Comedy,86614996,MGM Studios,2003,178,Spanish,9.3,71
1189,Ever Step,Sci-Fi,58543366,Lionsgate Films,2003,167,Korean,9.2,81
1190,Tend Establish,Drama,176752197,DC,2018,82,Hindi,7.8,51
1191,Type Call,Comedy,18022646,Universal Studios,2014,157,Tamil,5.6,34
1192,Prepare Organization,Horror,220257282,Universal Studios,2001,90,Tamil,7.3,67
1193,Lead Between,Drama,247037865,Walt Disney,2000,91,French,8.9,23
1194,Professor List,Thriller,69264352,MGM Studios,2023,160,Korean,4.8,12
1195,Within Chair,Drama,16765251,Marvel Studios,2017,171,Hindi,4.6,95
1196,Six Lead,Horror,234660284,DC,2007,178,French,9.1,97
1197,Coach Writer,Romance,168534090,Sony Pictures,2023,85,Hindi,7.8,19
1198,Drive Risk,Documentary,225928464,Warner Bros,2020,118,Korean,8.6,4
1199,Sell Long,Comedy,48305086,DC,2007,80,Hindi,7.0,96
1200,Son Network,Thriller,166961642,Paramount Pictures,2004,113,Tamil,6.2,54
1201,Table Kind,Comedy,264694366,Sony Pictures,2017,101,Tamil,9.2,97
1202,Goal Either,Comedy,68762556,Paramount Pictures,2021,103,Korean,6.8,1
1203,Else What,Horror,225576078,Sony Pictures,2011,169,Korean,9.3,17
1204,Religious Whether,Romance,42118082,MGM Studios,2014,132,Spanish,6.7,35
1205,Task Represent,Romance,255103678,Paramount Pictures,2002,164,Tamil,7.4,82
1206,Rich Board,Thriller,195135540,Universal Studios,2001,132,English,8.5,39
1207,Financial Including,Documentary,162779166,Legendary,2004,110,Hindi,8.8,27
1208,Than Right,Romance,29801821,Marvel Studios,2023,133,French,8.3,71
1209,Relate Expect,Drama,60304291,Legendary,2002,123,French,6.7,33
1210,Report Carry,Sci-Fi,88846551,DC,2008,153,Tamil,4.6,52
1211,Person Situation,Romance,152963945,Walt Disney,2024,95,English,7.9,79
1212,Month May,Documentary,105993041,Lionsgate Films,2017,90,Spanish,5.2,32
1213,Church Alone,Action,231336141,Warner Bros,2009,108,Hindi,7.9,37
1214,Painting Population,Drama,35774672,Lionsgate Films,2016,115,Spanish,8.5,69
1215,Trial Science,Action,218514214,Sony Pictures,2008,179,English,6.2,13
1216,Pressure Environmental,Comedy,24484020,Legendary,2002,100,Hindi,6.1,85
1217,Beyond Describe,Romance,45163930,Legendary,2007,83,English,8.0,7
1218,Sea Interest,Romance,284410174,Sony Pictures,2000,110,Korean,5.2,92
1219,Thank Over,Horror,29385106,Universal Studios,2006,100,English,9.5,26
1220,Staff Live,Comedy,240831947,Lionsgate Films,2018,159,Spanish,9.1,7
1221,Second Customer,Comedy,49031393,Marvel Studios,2001,81,Tamil,6.0,61
1222,Thank Bed,Comedy,130225831,Walt Disney,2024,168,Korean,8.2,76
1223,Maybe Upon,Documentary,298843035,Sony Pictures,2001,179,French,5.0,81
1224,Back Sound,Horror,84530712,DC,2021,171,Spanish,9.4,7
1225,Picture Discussion,Romance,53893688,MGM Studios,2020,116,French,6.8,68
1226,Five Him,Sci-Fi,196774581,Universal Studios,2020,95,English,5.5,57
1227,Necessary Ball,Sci-Fi,120967496,DC,2016,101,French,5.1,61
1228,Mission Five,Drama,284727971,Paramount Pictures,2016,175,English,6.9,100
1229,What Affect,Documentary,31192599,Warner Bros,2014,94,Korean,5.0,4
1230,Paper Television,Comedy,253319478,Legendary,2004,105,French,7.5,98
1231,Right Debate,Horror,135923290,Paramount Pictures,2015,179,English,7.2,63
1232,Great Really,Sci-Fi,122700603,Universal Studios,2014,133,Spanish,8.8,1
1233,Least Themselves,Drama,154972415,Lionsgate Films,2000,166,French,8.1,47
1234,Western Process,Sci-Fi,250925267,Lionsgate Films,2001,81,Tamil,7.8,86
1235,Couple From,Romance,105235985,Legendary,2006,130,Tamil,5.3,16
1236,Force Peace,Horror,21428708,Sony Pictures,2019,165,Korean,7.3,59
1237,Relationship Personal,Romance,214895163,Paramount Pictures,2000,129,Korean,7.9,46
1238,Make Deep,Comedy,235575360,MGM Studios,2022,95,Tamil,7.4,47
1239,Range Majority,Drama,49019176,DC,2001,174,English,8.7,39
1240,Economic Walk,Drama,209518082,Walt Disney,2000,141,English,5.6,47
1241,Measure Seem,Action,281612623,Marvel Studios,2025,100,Hindi,8.7,90
1242,Quality Early,Comedy,289940483,Warner Bros,2018,97,Hindi,7.2,38
1243,Hit Here,Comedy,119321330,Universal Studios,2000,118,English,8.2,77
1244,Follow Create,Comedy,9305540,DC,2007,85,Tamil,5.0,10
1245,Party Particularly,Horror,256696138,DC,2024,171,Spanish,9.4,90
1246,Hospital World,Romance,218046105,Warner Bros,2007,165,Spanish,8.8,30
1247,Manage That,Romance,296252490,Walt Disney,2002,80,Hindi,4.6,16
1248,Watch Free,Romance,268720836,Sony Pictures,2008,178,Tamil,7.0,75
1249,Sit Ever,Horror,66648296,DC,2015,111,Spanish,6.2,96
1250,Increase Beautiful,Comedy,74452390,Lionsgate Films,2024,89,Korean,9.0,43
1251,Information Win,Comedy,72933404,Warner Bros,2018,127,Spanish,7.0,13
1252,Enough Discussion,Sci-Fi,195497910,Marvel Studios,2004,128,French,4.7,86
1253,Direction Truth,Documentary,87316041,Warner Bros,2023,129,English,5.3,38
1254,Care Anything,Horror,199541155,Marvel Studios,2013,178,Korean,6.8,5
1255,First Single,Sci-Fi,35712920,Paramount Pictures,2003,83,Korean,5.5,65
1256,Fish Offer,Documentary,66768322,DC,2012,113,French,6.9,83
1257,Federal Language,Thriller,259317820,Universal Studios,2006,92,Korean,6.1,30
1258,Tonight Deal,Action,100703580,Paramount Pictures,2009,89,Hindi,7.0,42
1259,Heart Chance,Documentary,98210086,Sony Pictures,2001,100,Spanish,5.4,34
1260,Father Remember,Horror,284509345,Sony Pictures,2004,137,Tamil,7.3,39
1261,Story Home,Action,241891229,Sony Pictures,2013,112,Tamil,4.6,84
1262,Carry Fly,Horror,112064861,Legendary,2015,88,French,5.5,44
1263,Into Than,Thriller,295468247,Sony Pictures,2015,133,French,5.2,78
1264,Organization Team,Drama,117977786,Lionsgate Films,2013,172,Spanish,8.7,78
1265,Spring Take,Action,219204184,Universal Studios,2025,113,Spanish,9.1,67
1266,Teacher Discuss,Horror,126496771,Legendary,2001,168,Hindi,8.4,100
1267,Nation However,Thriller,140429803,Universal Studios,2011,180,English,7.9,78
1268,Smile Open,Drama,255619281,Warner Bros,2018,133,French,4.9,42
1269,Natural Miss,Documentary,231352141,Marvel Studios,2024,81,Hindi,5.5,84
1270,Ago Meeting,Sci-Fi,221919099,Paramount Pictures,2001,174,Korean,7.0,60
1271,Dinner Professional,Documentary,182999736,DC,2008,100,Korean,8.8,76
1272,Result Enter,Action,130514768,Lionsgate Films,2008,98,Tamil,6.9,52
1273,Attorney Style,Drama,245513380,Warner Bros,2005,87,French,5.4,83
1274,Industry Door,Drama,259849806,Walt Disney,2003,177,English,8.7,48
1275,Apply Light,Documentary,229667478,MGM Studios,2003,142,English,6.6,8
1276,Father Heavy,Romance,85618704,MGM Studios,2017,127,English,5.9,71
1277,Movie Seek,Horror,298136018,Warner Bros,2001,127,Tamil,9.2,55
1278,Must Thus,Action,112309629,MGM Studios,2025,102,Tamil,4.6,24
1279,Break Green,Horror,296060521,Universal Studios,2003,114,Tamil,7.9,35
1280,Financial Development,Documentary,42571076,Universal Studios,2013,149,English,8.8,58
1281,Religious Despite,Documentary,11375997,Warner Bros,2025,90,Korean,9.1,58
1282,Group Structure,Action,184842511,Universal Studios,2001,117,Spanish,5.5,24
1283,Goal Part,Horror,247336782,Legendary,2008,115,Korean,7.4,15
1284,Movement From,Documentary,86850859,MGM Studios,2008,180,Korean,6.7,31
1285,Can Suddenly,Action,290873379,Warner Bros,2018,84,French,6.5,42
1286,Sport Base,Romance,33676959,Legendary,2011,158,French,7.6,71
1287,Section Only,Sci-Fi,59371670,MGM Studios,2007,174,Spanish,5.6,60
1288,City Me,Drama,265814953,Legendary,2017,91,Tamil,9.0,16
1289,Data Natural,Horror,120297372,DC,2020,86,Hindi,9.4,73
1290,Coach Decision,Horror,32943648,Legendary,2013,171,Korean,6.8,83
1291,Foot All,Sci-Fi,93151462,Paramount Pictures,2005,150,French,6.0,27
1292,Keep City,Documentary,143149988,MGM Studios,2023,160,Spanish,6.4,58
1293,Cut Table,Action,272477094,Lionsgate Films,2013,118,English,6.6,64
1294,Soldier Exist,Sci-Fi,222611334,Universal Studios,2005,85,Spanish,4.6,92
1295,Phone Economic,Comedy,93211520,MGM Studios,2001,101,Tamil,8.4,48
1296,Star Whether,Romance,128880831,MGM Studios,2001,115,Hindi,7.2,5
1297,Him Others,Thriller,94068034,Legendary,2011,104,Tamil,5.5,1
